generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4809000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.0207,0.877323,0.0186253,0.336427,0
4810000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.142568,0.0177641,0.0570343,0
4810000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.0794,1.04144,0.0445305,0.278211,0
4810000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.7895,1.09027,-0.022693,0.112069,0
4811000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.117905,0.0639531,0.0694039,0
4811000,Chamaecrista_decumbens,Chamaecrista_speciosa,30.3989,1.26702,0.046578,0.019737,0
4811000,Chamaecrista_cardiostegia,Chamaecrista_latifolia,30.8988,0.850034,-0.0077427,0.107442,0
4811000,Chamaecrista_decora,Chamaecrista_coriacea,19.7003,0.729291,-0.0444437,0.0789986,0
4812000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.107263,0.00840109,0.00634564,0
4812000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.5591,1.09337,0.0397785,0.0323814,0
4812000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.0368,0.448701,0.0428816,0.0083496,0
4812000,Chamaecrista_decora,Chamaecrista_coriacea,20.0194,0.634334,0.0569848,0.5327,0
4813000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.135135,0.000239427,0.0186037,0
4813000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.0285,1.05325,0.0107138,0.172637,0
4813000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.6347,0.994193,-0.0167351,0.234119,0
4814000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.125453,0.0104748,0.0138011,0
4814000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,28.3047,0.997713,0.0727905,0.00933722,0
4814000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.2595,0.696882,-0.00222731,0.072778,0
4814000,Chamaecrista_desvauxii_var_devauxii,NA,33.674,0.0440926,0.0161211,1.56698,0
4814000,Chamaecrista_decora,Chamaecrista_coriacea,20.1181,0.659849,0.0154795,0.32032,0
4815000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.117993,0.0424854,0.0482198,0
4815000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.9072,1.20122,-0.00408497,0.0457701,0
4815000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.0239,0.952395,0.0103556,0.136934,0
4815000,Chamaecrista_venulosa,NA,31.5962,0.114712,0.00301601,0.0491013,0
4815000,Chamaecrista_decora,Chamaecrista_coriacea,21.8386,0.737442,-0.0494456,0.205312,0
